Unnamed: 0,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
8702,560014,en,The Black String,0.0007069447106396753,2018-10-25,0.5578947368421052,21,"['Horror', 'Thriller', 'Mystery']","When a suburban slacker has a reckless encounter with a mysterious woman, his life begins to unravel in horrific fashion. His friends and family believe he's losing his mind, but he's convinced something far more sinister is taking place.",0.0,90.0,When Nightmare Becomes Reality
8703,152748,en,Ain't Them Bodies Saints,0.00124068796717263,2013-07-03,0.6526315789473685,324,"['Crime', 'Drama', 'Romance', 'Western']","Bob Muldoon and Ruth Guthrie, an impassioned young outlaw couple on an extended crime spree, are finally apprehended by lawmen after a shootout in the Texas hills. Although Ruth wounds a local officer, Bob takes the blame. But four years later, Bob escapes from prison and sets out to find Ruth and their daughter, born during his incarceration.",0.008658576295542973,96.0,
8704,13383,es,Santa Claus,0.0020678132786210494,1959-11-26,0.5263157894736842,62,"['Drama', 'Family', 'Fantasy']","Pitch, the mean-spirited devil, is trying to ruin Christmas. Santa Claus teams up with Merlin the Magician and the children of the world in order to save the day!",0.0,94.0,Better Than a Visit from Saint Nick Himself!
8705,783,en,Gandhi,0.003202459539197727,1982-11-30,0.7894736842105263,1775,"['Drama', 'History']","In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the British government, Gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed.",0.6527069206394136,191.0,His triumph changed the world forever.
8706,25128,en,Love & Sex,0.0014547351156718653,2000-01-24,0.6631578947368421,85,"['Comedy', 'Drama', 'Romance']","When her rather explicit copy is rejected, magazine journalist Kate is asked by her editor to come up with an article on loving relationships instead, and to do so by the end of the day. This gets Kate thinking back over her own various experiences, and to wondering if she is in much of a position to write on the subject.",0.004872949675097786,82.0,
8707,4240,en,Titanic 2000,0.0023266335921274636,1999-01-01,0.3684210526315789,9,"['Comedy', 'Horror']","The luxury liner Titanic 2000 has set sail on its maiden voyage, and one of the passengers is the vampire Vladamina. Vladamina is searching for a woman she can turn into a vampire queen, and frustrated rock groupie Shari looks to be a perfect target. As various people get seduced and/or killed as the liner continues on its doomed voyage, Shari must chose between eternity as a living dead sex slave or a frigid grave at the bottom of the ocean.",0.0,85.0,A Vampire's Lust is Unsinkable.
8708,10407,en,Housesitter,0.0011401447194372095,1992-06-12,0.6526315789473685,319,"['Comedy', 'Romance']","After building his dream house, architect Newton Davis proposes marriage to his girlfriend, only to be summarily rejected. He seeks solace in a one-night stand with a waitress, never imagining that a woman he slept with once would end up posing as his wife. Gwen's ruse is so effective that by the time Newton learns of his ""marriage,"" the entire town feels like they know him.",7.892477057114952e-07,102.0,She's turning his house into a home...hers!
8709,396493,en,Creep 2,0.0018710470008263392,2017-10-14,0.6736842105263158,518,"['Horror', 'Thriller']","After finding an ad online for “video work,” Sara, a video artist whose primary focus is creating intimacy with lonely men, thinks she may have found the subject of her dreams. She drives to a remote house in the forest and meets a man claiming to be a serial killer. Unable to resist the chance to create a truly shocking piece of art, she agrees to spend the day with him. However, as the day goes on, she discovers she may have dug herself into a hole from which she can’t escape.",0.0,80.0,"oh my god, this is going to be a good day."
8710,354251,en,Southbound,0.0021247616025336902,2015-09-17,0.631578947368421,450,"['Fantasy', 'Thriller', 'Horror', 'Science Fiction']","The film contains five stories set on desolate stretches of a desert highway. Two men on the run from their past, a band on its way to a gig, a man struggling to get home, a brother in search of his long-lost sister and a family on vacation are forced to confront their worst fears and darkest secrets in these interwoven tales.",0.00019869730803896314,89.0,
8711,303542,it,Il ragazzo invisibile,0.0027130967006104858,2014-12-18,0.6631578947368421,848,"['Comedy', 'Adventure', 'Science Fiction', 'Fantasy']","Michele is thirteen year old, shy, unpopular at school, and in love with Stella. After wearing a costume for a Halloween party, he finds out that he's invisible.",0.04379570783252278,100.0,
8713,10518,en,Marathon Man,0.0019056087422353904,1976-10-08,0.7684210526315789,714,"['Thriller', 'Drama']","A graduate student and obsessive runner in New York is drawn into a mysterious plot involving his brother, a member of the secretive Division.",0.18227440668345707,125.0,One man's dangerous attempts to clear his father's name
8714,11471,zh,英雄本色,0.0027103474711802204,1986-08-02,0.7894736842105263,303,"['Action', 'Crime', 'Drama']","A reforming ex-gangster tries to reconcile with his estranged policeman brother, but the ties to his former gang are difficult to break.",0.03752671330605638,95.0,Are the police above the law? I'll send my insurance claim to you.
8715,432527,hi,पद्मावत,0.0013404457207851174,2018-01-25,0.7263157894736842,191,"['Drama', 'History', 'Romance']","Rajputana, India, 13th century. The tyrannical usurper Alauddin Khilji, sultan of Delhi, becomes obsessed with Queen Padmavati, wife of King Ratan Singh of Mewar, and goes to great lengths to satisfy his greed for her.",0.6857546364230529,164.0,The Goddess Queen
8716,13776,en,Diner,0.0008447989292144115,1982-04-02,0.7263157894736842,201,"['Comedy', 'Drama']","Set in 1959, Diner shows how five young men resist their adulthood and seek refuge in their beloved Diner. The mundane, childish, and titillating details of their lives are shared. But the golden moments pass, and the men shoulder their responsibilities, leaving the Diner behind.",0.0,110.0,"Suddenly, life was more than French fries, gravy, and girls."
8718,19405,en,Recess: School's Out,0.0013361255031089855,2001-01-27,0.6842105263157894,255,"['Science Fiction', 'Family', 'Comedy', 'Animation']","It's the most exciting time of year at Third Street Elementary-- the end of the School Year! But boredom quickly sets in for protagonist TJ Detweiler, as his friends are headed for Summer Camp. One day, while passing by the school on his bike, he notices a green glow coming from the school's auditorium. This is the work of the insidious ex-principal of Third Street, Phillium Benedict and his gang of ninjas and secret service look-alikes! Benedict is planning to get rid of Summer Vacation using his newly-acquired Tractor Beam, which he stole from the US Military Base in an effort to raise US Test Scores, and it's up to the Recess Gang to stop him!",0.3733045091115206,82.0,Saving The World One Playground At A Time
8719,9613,en,Spider,0.0010415652070091212,2002-11-06,0.6947368421052631,537,"['Drama', 'Mystery', 'Thriller']","A mentally disturbed man takes residence in a halfway house. His mind gradually slips back into the realm created by his illness, where he replays a key part of his childhood.",0.0,98.0,The only thing worse than losing your mind... is finding it again.
8720,30628,en,The Miracle Maker,0.0012611108143688872,2000-03-31,0.6105263157894736,27,"['Animation', 'Family', 'History']","A mother and father in search of help for their sick daughter cross paths with an extraordinary carpenter named Jesus, who has devoted his life to spreading God's word. An amazing miracle brings to light the true meaning of Christ, and the sacrifices he endured for the deliverance of mankind. A compelling story of faith, trust, and devotion.",0.0,90.0,
8721,573730,ja,劇場版メイドインアビス 深き魂の黎明,0.0010435289423164538,2020-01-17,0.863157894736842,66,"['Animation', 'Adventure', 'Fantasy', 'Mystery']","A continuation of the epic adventure of plucky Riko and Reg who are joined by their new friend Nanachi. Together they descend into the Abyss' treacherous fifth layer, the Sea of Corpses, and encounter the mysterious Bondrewd, a legendary White Whistle whose shadow looms over Nanachi's troubled past. Bondrewd is ingratiatingly hospitable, but the brave adventurers know things are not always as they seem in the enigmatic Abyss.",0.04174310124877627,105.0,Defy the darkness
8722,794789,es,Una escuela en Cerro Hueso,0.003056357632332195,2021-03-01,0.42105263157894735,2,['Drama'],"After numerous rejections, Ema's parents finally find a safe place for their daughter who has been diagnosed on the autism spectrum. In the loving community of the new primary school in the small town on the river, Ema can silently observe and explore the world at her own pace. The film gently follows Ema's small steps that evolve into magical moments.",0.0,70.0,
8723,433252,en,Our Souls at Night,0.002321135133266933,2017-09-29,0.7052631578947368,341,"['Romance', 'Drama']","Addie Moore and Louis Waters, a widow and widower, have lived next to each other for years. The pair have almost no relationship, but that all changes when Addie tries to make a connection with her neighbour.",0.0,101.0,
8724,53168,cn,喜劇之王,0.0005655557685117401,1999-02-08,0.7473684210526315,93,"['Comedy', 'Drama', 'Romance']","Wan Tin-Sau is an actor who cannot seem to catch a break, since his only professional jobs are limited to being a movie extra. As well as being an actor, he is also the head of his village's community center.",0.0,89.0,
